Point_id,Cluster_id
728,6
729,2
730,2
731,2
732,7030
733,7030
734,4486
735,4486
736,13
737,4486
738,7030
739,7030
740,2
741,0
742,4486
743,0
744,4486
745,4486
746,17
747,1
748,2
749,19
750,4486
751,17
752,17
753,6
754,19
755,19
756,7030
757,2
758,2
759,17
760,17
761,13
762,2
763,4
764,4
765,4486
766,19
767,2
768,4
769,17
770,4
771,17
772,2
773,8
774,7030
775,4486
776,7030
777,2
778,1
779,8
780,17
781,1
782,19
783,6
784,13
785,17
786,17
787,4486
788,17
789,1
790,2
791,17
792,17
793,0
794,1
795,13
796,4486
797,6
798,4486
799,0
800,7030
801,2
802,1
803,1
804,2
805,17
806,4
807,7030
808,2
809,0
810,1
811,4486
812,2
813,4
814,7030
815,13
816,4486
817,4486
818,6
819,4486
820,4486
821,0
822,19
823,4
824,2
825,4486
826,19
827,7030
828,2
829,0
830,6
831,2
832,7030
833,6
834,8
835,19
836,8
837,7030
838,6
839,8
840,4486
841,0
842,19
843,19
844,19
845,7030
846,2
847,4
848,8
849,4
850,19
851,7030
852,4486
853,2
854,1
855,4
856,7030
857,4486
858,17
859,7030
860,13
861,17
862,2
863,17
864,2
865,4486
866,4
867,1
868,19
869,19
870,19
871,6
872,7030
873,4
874,13
875,17
876,8
877,6
878,7030
879,7030
880,7030
881,0
882,1
883,2
884,1
885,7030
886,1
887,19
888,19
889,19
890,13
891,4
892,7030
893,19
894,0
895,17
896,0
897,0
898,19
899,4486
900,4486
901,19
902,6
903,17
904,8
905,2
906,1
907,7030
908,2
909,2
910,4486
911,8
912,4
913,4486
914,4486
915,17
916,19
917,17
918,4486
919,19
920,4486
921,17
922,19
923,1
924,0
925,1
926,13
927,7030
928,19
929,17
930,4486
931,1
932,2
933,7030
934,1
935,6
936,4
937,0
938,7030
939,4486
940,6
941,4486
942,17
943,4486
944,4486
945,4
946,17
947,4486
948,1
949,7030
950,8
951,4486
952,17
953,13
954,6
955,6
956,6
957,4486
958,4486
959,4486
960,7030
961,2
962,2
963,2
964,7030
965,1
966,19
967,4
968,13
969,1
970,4
971,8
972,19
973,1
974,7030
975,6
976,8
977,13
978,4486
979,17
980,17
981,7030
982,4486
983,7030
984,6
985,4486
986,4
987,4
988,4486
989,4486
990,1
991,7030
992,19
993,8
994,4486
995,1
996,7030
997,0
998,1
999,1
1000,1
1001,4
1002,17
1003,1
1004,4486
1005,2
1006,6
1007,17
1008,7030
1009,6
1010,4
1011,4
1012,6
1013,17
1014,0
1015,6
1016,0
1017,2
1018,17
1019,19
1020,19
1021,17
1022,19
1023,1
1024,8
1025,17
1026,2
1027,13
1028,8
1029,7030
1030,7030
1031,1
1032,17
1033,2
1034,1
1035,7030
1036,4486
1037,2
1038,2
1039,7030
1040,17
1041,19
1042,17
1043,2
1044,4486
1045,7030
1046,4
1047,7030
1048,17
1049,19
1050,4486
1051,7030
1052,19
1053,4486
1054,17
1055,4486
1056,0
1057,4486
1058,1
1059,17
1060,7030
1061,13
1062,17
1063,2
1064,1
1065,4486
1066,17
1067,17
1068,8
1069,8
1070,7030
1071,17
1072,19
1073,0
1074,8
1075,7030
1076,7030
1077,4486
1078,8
1079,4486
1080,4486
1081,1
1082,6
1083,1
1084,2
1085,7030
1086,2
1087,17
1088,6
1089,4486
1090,7030
1091,19
1092,19
1093,7030
1094,8
1095,17
1096,17
1097,17
1098,4
1099,4
1100,1
1101,6
1102,17
1103,2
1104,13
1105,17
1106,1
1107,4486
1108,1
1109,1
1110,13
1111,6
1112,8
1113,0
1114,4486
1115,4
1116,17
1117,2
1118,4486
1119,7030
1120,8
1121,7030
1122,13
1123,19
1124,13
1125,8
1126,4486
1127,4486
1128,6
1129,4486
1130,1
1131,4486
1132,7030
1133,4486
1134,0
1135,4486
1136,19
1137,8
1138,4
1139,17
1140,19
1141,6
1142,17
1143,19
1144,7030
1145,19
1146,7030
1147,4486
1148,4486
1149,4
1150,17
1151,7030
1152,2
1153,2
1154,7030
1155,7030
1156,4486
1157,4486
1158,17
1159,19
1160,17
1161,17
1162,4486
1163,4486
1164,2
1165,4486
1166,4486
1167,17
1168,7030
1169,4486
1170,8
1171,17
1172,17
1173,4
1174,7030
1175,7030
1176,4486
1177,13
1178,4486
1179,7030
1180,17
1181,1
1182,7030
1183,0
1184,17
1185,2
1186,2
1187,4486
1188,4486
1189,6
1190,7030
1191,17
1192,13
1193,0
1194,19
1195,4486
1196,4
1197,7030
1198,4486
1199,8
1200,17
1201,17
1202,13
1203,13
1204,2
1205,7030
1206,6
1207,7030
1208,1
1209,6
1210,19
1211,6
1212,0
1213,4486
1214,2
1215,7030
1216,19
1217,6
1218,8
1219,4486
1220,7030
1221,17
1222,2
1223,6
1224,8
1225,13
1226,2
1227,7030
1228,17
1229,2
1230,19
1231,17
1232,4486
1233,1
1234,17
1235,7030
1236,4486
1237,1
1238,4
1239,17
1240,7030
1241,4
1242,1
1243,4486
1244,8
1245,7030
1246,1
1247,8
1248,4486
1249,2
1250,13
1251,19
1252,4
1253,4486
1254,6
1255,13
1256,2
1257,6
1258,13
1259,6
1260,1
1261,17
1262,4
1263,4486
1264,1
1265,1
1266,2
1267,6
1268,19
1269,17
1270,2
1271,19
1272,7030
1273,13
1274,4486
1275,7030
1276,2
1277,7030
1278,19
1279,4486
1280,17
1281,6
1282,4
1283,4
1284,1
1285,19
1286,17
1287,17
1288,6
1289,7030
1290,4486
1291,17
1292,17
1293,4486
1294,2
1295,17
1296,4
1297,1
1298,8
1299,4486
1300,4
1301,4486
1302,4486
1303,19
1304,4486
1305,19
1306,7030
1307,19
1308,4486
1309,4486
1310,17
1311,4486
1312,17
1313,13
1314,7030
1315,1
1316,4486
1317,4486
1318,17
1319,17
1320,19
1321,17
1322,8
1323,4486
1324,8
1325,17
1326,0
1327,19
1328,4486
1329,4486
1330,1
1331,4486
1332,4
1333,6
1334,17
1335,7030
1336,17
1337,8
1338,8
1339,19
1340,2
1341,7030
1342,1
1343,6
1344,17
1345,1
1346,2
1347,4
1348,4486
1349,6
1350,4
1351,4486
1352,4486
1353,6
1354,4
1355,4486
1356,7030
1357,7030
1358,17
1359,2
1360,1
1361,8
1362,8
1363,2
1364,13
1365,8
1366,17
1367,7030
1368,1
1369,17
1370,0
1371,17
1372,2
1373,4
1374,2
1375,4
1376,1
1377,4486
1378,4486
1379,1
1380,2
1381,19
1382,0
1383,2
1384,13
1385,17
1386,4486
1387,7030
1388,4486
1389,17
1390,4486
1391,0
1392,19
1393,2
1394,17
1395,19
1396,4486
1397,19
1398,8
1399,7030
1400,13
1401,17
1402,4486
1403,2
1404,2
1405,17
1406,4486
1407,4486
1408,4486
1409,4486
1410,4486
1411,17
1412,4486
1413,13
1414,2
1415,7030
1416,2
1417,17
1418,0
1419,19
1420,7030
1421,7030
1422,17
1423,19
1424,8
1425,1
1426,4486
1427,2
1428,6
1429,8
1430,17
1431,7030
1432,4486
1433,1
1434,0
1435,17
1436,17
1437,6
1438,13
1439,4
1440,13
1441,17
1442,4
1443,17
1444,2
1445,6
1446,4486
1447,6
1448,7030
1449,2
1450,4486
1451,4
1452,4
1453,17
1454,4486
1455,7030
1456,17
1457,7030
1458,4486
1459,19
1460,6
1461,6
1462,13
1463,19
1464,6
1465,2
1466,19
1467,2
1468,6
1469,8
1470,4486
1471,6
1472,4486
1473,4
1474,13
1475,4486
1476,2
1477,4
1478,8
1479,17
1480,8
1481,4486
1482,13
1483,8
1484,4
1485,17
1486,4
1487,2
1488,6
1489,4
1490,2
1491,13
1492,1
1493,7030
1494,17
1495,4486
1496,7030
1497,2
1498,19
1499,6
1500,19
1501,4486
1502,13
1503,17
1504,7030
1505,17
1506,13
1507,7030
1508,2
1509,4486
1510,2
1511,4486
1512,6
1513,7030
1514,4486
1515,4
1516,17
1517,19
1518,1
1519,4486
1520,1
1521,4
1522,13
1523,8
1524,19
1525,4
1526,7030
1527,13
1528,4
1529,4
1530,2
1531,13
1532,8
1533,0
1534,1
1535,17
1536,2
1537,7030
1538,19
1539,17
1540,6
1541,4
1542,7030
1543,1
1544,1
1545,6
1546,2
1547,8
1548,19
1549,17
1550,4486
1551,8
1552,17
1553,17
1554,4486
1555,19
1556,17
1557,1
1558,17
1559,19
1560,2
1561,4486
1562,6
1563,17
1564,4486
1565,17
1566,13
1567,17
1568,8
1569,1
1570,4486
1571,4486
1572,2
1573,17
1574,0
1575,19
1576,7030
1577,4486
1578,19
1579,7030
1580,8
1581,4
1582,19
1583,4486
1584,13
1585,17
1586,2
1587,8
1588,4486
1589,2
1590,0
1591,2
1592,13
1593,4486
1594,19
1595,17
1596,17
1597,4486
1598,7030
1599,4
1600,4
1601,8
1602,7030
1603,4486
1604,2
1605,4486
1606,8
1607,17
1608,17
1609,4
1610,2
1611,6
1612,13
1613,17
1614,19
1615,7030
1616,19
1617,1
1618,7030
1619,7030
1620,17
1621,7030
1622,4
1623,7030
1624,2
1625,1
1626,6
1627,19
1628,4486
1629,4
1630,2
1631,4
1632,17
1633,4486
1634,7030
1635,6
1636,2
1637,4486
1638,4486
1639,2
1640,6
1641,1
1642,4486
1643,2
1644,13
1645,1
1646,0
1647,1
1648,17
1649,1
1650,1
1651,17
1652,17
1653,4
1654,7030
1655,4
1656,8
1657,17
1658,6
1659,4486
1660,13
1661,17
1662,6
1663,4486
1664,2
1665,4486
1666,2
1667,17
1668,0
1669,13
1670,1
1671,19
1672,1
1673,1
1674,4
1675,7030
1676,7030
1677,19
1678,2
1679,1
1680,7030
1681,8
1682,7030
1683,4486
1684,17
1685,7030
1686,8
1687,7030
1688,13
1689,1
1690,19
1691,2
1692,4486
1693,8
1694,13
1695,13
1696,6
1697,6
1698,8
1699,6
1700,4486
1701,13
1702,4486
1703,1
1704,7030
1705,2
1706,4486
1707,8
1708,17
1709,4486
1710,2
1711,7030
1712,7030
1713,4486
1714,8
1715,17
1716,8
1717,4486
1718,4486
1719,7030
1720,4486
1721,17
1722,17
1723,19
1724,4
1725,7030
1726,13
1727,4486
1728,19
1729,0
1730,4486
1731,2
1732,7030
1733,13
1734,6
1735,1
1736,19
1737,2
1738,7030
1739,2
1740,7030
1741,6
1742,4486
1743,19
1744,2
1745,17
1746,19
1747,2
1748,7030
1749,0
1750,8
1751,13
1752,17
1753,7030
1754,1
1755,8
1756,6
1757,2
1758,7030
1759,8
1760,6
1761,13
1762,1
1763,4486
1764,19
1765,2
1766,7030
1767,1
1768,0
1769,6
1770,2
1771,0
1772,7030
1773,13
1774,4486
1775,19
1776,7030
1777,0
1778,1
1779,4486
1780,1
1781,0
1782,8
1783,4
1784,7030
1785,19
1786,19
1787,17
1788,8
1789,4486
1790,4
1791,17
1792,7030
1793,7030
1794,2
1795,2
1796,2
1797,4486
1798,17
1799,7030
1800,4486
1801,4486
1802,13
1803,17
1804,1
1805,2
1806,4486
1807,4486
1808,8
1809,4
1810,17
1811,2
1812,4486
1813,4486
1814,4486
1815,4486
1816,17
1817,4
1818,0
1819,4486
1820,4486
1821,13
1822,1
1823,4
1824,2
1825,4486
1826,4
1827,7030
1828,0
1829,4486
1830,4486
1831,2
1832,1
1833,8
1834,17
1835,2
1836,19
1837,1
1838,2
1839,19
1840,7030
1841,17
1842,6
1843,4
1844,19
1845,1
1846,4486
1847,19
1848,17
1849,19
1850,2
1851,17
1852,17
1853,6
1854,6
1855,17
1856,2
1857,17
1858,8
1859,0
1860,4486
1861,1
1862,1
1863,4486
1864,4
1865,4486
1866,4
1867,4486
1868,7030
1869,2
1870,17
1871,4
1872,8
1873,6
1874,1
1875,17
1876,19
1877,0
1878,4
1879,1
1880,19
1881,4486
1882,2
1883,4486
1884,2
1885,19
1886,2
1887,0
1888,7030
1889,4486
1890,0
1891,13
1892,6
1893,4486
1894,2
1895,0
1896,4486
1897,17
1898,4486
1899,1
1900,17
1901,2
1902,4486
1903,0
1904,4
1905,6
1906,17
1907,4
1908,1
1909,4486
1910,4
1911,1
1912,4486
1913,4486
1914,6
1915,4486
1916,2
1917,4
1918,8
1919,4
1920,2
1921,17
1922,7030
1923,2
1924,2
1925,13
1926,13
1927,1
1928,17
1929,17
1930,7030
1931,17
1932,1
1933,19
1934,1
1935,17
1936,8
1937,2
1938,4486
1939,19
1940,4486
1941,4486
1942,1
1943,4486
1944,7030
1945,4486
1946,8
1947,6
1948,1
1949,4486
1950,7030
1951,8
1952,7030
1953,7030
1954,13
1955,17
1956,2
1957,0
1958,19
1959,0
1960,17
1961,1
1962,1
1963,1
1964,13
1965,2
1966,6
1967,17
1968,1
1969,17
1970,13
1971,4
1972,2
1973,13
1974,7030
1975,2
1976,17
1977,1
1978,17
1979,17
1980,0
1981,4486
1982,0
1983,4486
1984,19
1985,13
1986,1
1987,8
1988,4486
1989,4486
1990,0
1991,17
1992,1
1993,2
1994,6
1995,0
1996,8
1997,19
1998,4
1999,7030
2000,17
2001,1
2002,8
2003,2
2004,17
2005,17
2006,4486
2007,1
2008,4486
2009,17
2010,17
2011,19
2012,4486
2013,13
2014,19
2015,17
2016,19
2017,17
2018,4486
2019,6
2020,4486
2021,2
2022,4
2023,6
2024,8
2025,0
2026,19
2027,13
2028,1
2029,4486
2030,17
2031,4486
2032,8
2033,19
2034,17
2035,17
2036,7030
2037,6
2038,2
2039,7030
2040,8
2041,1
2042,19
2043,8
2044,4
2045,4
2046,8
2047,7030
2048,1
2049,6
2050,17
2051,0
2052,7030
2053,7030
2054,6
2055,7030
2056,7030
2057,2
2058,6
2059,13
2060,1
2061,8
2062,6
2063,13
2064,6
2065,6
2066,8
2067,4486
2068,0
2069,1
2070,6
2071,4486
2072,0
2073,4486
2074,2
2075,1
2076,6
2077,19
2078,13
2079,4486
2080,4486
2081,8
2082,0
2083,19
2084,19
2085,4486
2086,7030
2087,13
2088,6
2089,1
2090,4
2091,1
2092,4486
2093,1
2094,1
2095,13
2096,17
2097,7030
2098,1
2099,8
2100,6
2101,17
2102,6
2103,7030
2104,1
2105,13
2106,4486
2107,17
2108,6
2109,4486
2110,13
2111,8
2112,1
2113,4486
2114,0
2115,1
2116,6
2117,1
2118,8
2119,17
2120,19
2121,1
2122,8
2123,4
2124,13
2125,4486
2126,7030
2127,19
2128,7030
2129,19
2130,4486
2131,2
2132,0
2133,19
2134,8
2135,4486
2136,19
2137,2
2138,13
2139,2
2140,2
2141,17
2142,13
2143,7030
2144,1
2145,1
2146,19
2147,7030
2148,6
2149,6
2150,13
2151,19
2152,7030
2153,1
2154,17
2155,0
2156,1
2157,2
2158,1
2159,6
2160,19
2161,0
2162,4
2163,19
2164,2
2165,2
2166,7030
2167,7030
2168,17
2169,19
2170,19
2171,1
2172,13
2173,7030
2174,0
2175,4486
2176,17
2177,1
2178,1
2179,1
2180,6
2181,13
2182,4486
2183,2
2184,7030
2185,2
2186,6
2187,8
2188,6
2189,8
2190,6
2191,7030
2192,8
2193,17
2194,2
2195,4486
2196,6
2197,4486
2198,4486
2199,4486
2200,2
2201,4486
2202,4486
2203,6
2204,0
2205,4486
2206,4486
2207,19
2208,19
2209,2
2210,6
2211,6
2212,0
2213,2
2214,0
2215,8
2216,17
2217,19
2218,4486
2219,7030
2220,19
2221,2
2222,17
2223,0
2224,4486
2225,1
2226,6
2227,4486
2228,0
2229,4486
2230,4486
2231,13
2232,13
2233,6
2234,7030
2235,7030
2236,4486
2237,19
2238,17
2239,4486
2240,1
2241,13
2242,6
2243,6
2244,4486
2245,7030
2246,4486
2247,4486
2248,6
2249,19
2250,8
2251,1
2252,4486
2253,2
2254,17
2255,1
2256,4486
2257,1
2258,4486
2259,1
2260,4486
2261,17
2262,4486
2263,1
2264,19
2265,4486
2266,2
2267,2
2268,19
2269,6
2270,2
2271,8
2272,4
2273,8
2274,19
2275,13
2276,1
2277,1
2278,4
2279,4486
2280,2
2281,19
2282,8
2283,19
2284,17
2285,6
2286,7030
2287,4486
2288,4
2289,19
2290,4
2291,7030
2292,4486
2293,17
2294,4
2295,2
2296,1
2297,17
2298,17
2299,6
2300,6
2301,4486
2302,19
2303,17
2304,7030
2305,17
2306,4486
2307,6
2308,17
2309,17
2310,17
2311,6
2312,7030
2313,17
2314,17
2315,7030
2316,4486
2317,1
2318,13
2319,6
2320,19
2321,19
2322,4486
2323,1
2324,4486
2325,19
2326,4
2327,7030
2328,8
2329,4
2330,19
2331,8
2332,0
2333,4486
2334,1
2335,1
2336,4486
2337,0
2338,1
2339,4486
2340,7030
2341,17
2342,4
2343,6
2344,13
2345,2
2346,17
2347,4486
2348,1
2349,19
2350,6
2351,2
2352,13
2353,17
2354,4
2355,2
2356,2
2357,4486
2358,17
2359,1
2360,2
2361,17
2362,4486
2363,17
2364,2
2365,2
2366,17
2367,4486
2368,1
2369,2
2370,2
2371,4486
2372,4486
2373,17
2374,17
2375,2
2376,8
2377,4486
2378,0
2379,17
2380,17
2381,2
2382,17
2383,19
2384,0
2385,17
2386,17
2387,17
2388,13
2389,17
2390,4486
2391,4486
2392,4486
2393,4486
2394,0
2395,4486
2396,17
2397,4486
2398,1
2399,8
2400,13
2401,4486
2402,2
2403,2
2404,4486
2405,19
2406,2
2407,2
2408,1
2409,17
2410,6
2411,2
2412,17
2413,4486
2414,2
2415,4486
2416,19
2417,4486
2418,2
2419,13
2420,2
2421,2
2422,2
2423,19
2424,0
2425,0
2426,4486
2427,4486
2428,17
2429,17
2430,7030
2431,1
2432,1
2433,4486
2434,8
2435,6
2436,4486
2437,4486
2438,4486
2439,4486
2440,17
2441,7030
2442,0
2443,19
2444,17
2445,7030
2446,2
2447,2
2448,2
2449,4486
2450,2
2451,2
2452,6
2453,6
2454,19
2455,17
2456,2
2457,7030
2458,6
2459,4
2460,8
2461,4486
2462,4486
2463,8
2464,4486
2465,4486
2466,4486
2467,1
2468,17
2469,13
2470,4
2471,17
2472,17
2473,4
2474,4486
2475,8
2476,19
2477,1
2478,19
2479,4486
2480,4
2481,1
2482,8
2483,13
2484,4486
2485,7030
2486,17
2487,4
2488,19
2489,4486
2490,17
2491,13
2492,4486
2493,17
2494,17
2495,7030
2496,4486
2497,4
2498,7030
2499,2
2500,4486
2501,7030
2502,17
2503,1
2504,2
2505,13
2506,7030
2507,2
2508,17
2509,13
2510,4486
2511,6
2512,4486
2513,4
2514,4486
2515,13
2516,4486
2517,19
2518,17
2519,19
2520,17
2521,13
2522,2
2523,6
2524,1
2525,2
2526,2
2527,2
2528,8
2529,4486
2530,1
2531,8
2532,7030
2533,7030
2534,19
2535,4486
2536,1
2537,4486
2538,4486
2539,17
2540,17
2541,17
2542,1
2543,2
2544,4486
2545,2
2546,7030
2547,17
2548,7030
2549,17
2550,2
2551,4486
2552,17
2553,4
2554,17
2555,17
2556,17
2557,4486
2558,17
2559,4486
2560,4486
2561,4
2562,4486
2563,0
2564,19
2565,4486
2566,1
2567,4486
2568,0
2569,2
2570,17
2571,6
2572,2
2573,7030
2574,8
2575,17
2576,4486
2577,19
2578,4486
2579,7030
2580,2
2581,4486
2582,13
2583,4486
2584,6
2585,7030
2586,4486
2587,19
2588,19
2589,19
2590,2
2591,19
2592,4486
2593,6
2594,4486
2595,2
2596,2
2597,13
2598,8
2599,2
2600,6
2601,4486
2602,8
2603,1
2604,4486
2605,13
2606,0
2607,8
2608,2
2609,1
2610,19
2611,4486
2612,19
2613,4
2614,0
2615,1
2616,2
2617,1
2618,6
2619,8
2620,8
2621,8
2622,0
2623,7030
2624,17
2625,19
2626,4486
2627,2
2628,2
2629,7030
2630,8
2631,4486
2632,6
2633,17
2634,4
2635,8
2636,17
2637,0
2638,17
2639,4486
2640,8
2641,2
2642,2
2643,4486
2644,2
2645,19
2646,1
2647,2
2648,17
2649,7030
2650,2
2651,13
2652,2
2653,17
2654,13
2655,6
2656,8
2657,6
2658,4486
2659,13
2660,6
2661,6
2662,4486
2663,4486
2664,4486
2665,7030
2666,17
2667,6
2668,17
2669,4486
2670,1
2671,8
2672,4
2673,2
2674,0
2675,2
2676,6
2677,19
2678,7030
2679,8
2680,6
2681,4486
2682,2
2683,6
2684,4486
2685,7030
2686,17
2687,0
2688,17
2689,6
2690,2
2691,4486
2692,7030
2693,7030
2694,4486
2695,4486
2696,4486
2697,17
2698,1
2699,17
2700,17
2701,4486
2702,17
2703,8
2704,6
2705,1
2706,17
2707,0
2708,19
2709,19
2710,4486
2711,17
2712,0
2713,6
2714,8
2715,4486
2716,0
2717,2
2718,4486
2719,4486
2720,1
2721,6
2722,2
2723,13
2724,4486
2725,13
2726,4
2727,4486
2728,4486
2729,17
2730,7030
2731,4486
2732,19
2733,19
2734,1
2735,4486
2736,6
2737,2
2738,4
2739,1
2740,4
2741,2
2742,6
2743,13
2744,4
2745,2
2746,2
2747,0
2748,7030
2749,7030
2750,17
2751,8
2752,6
2753,2
2754,17
2755,4486
2756,7030
2757,4
2758,6
2759,4486
2760,1
2761,7030
2762,4486
2763,7030
2764,2
2765,17
2766,8
2767,4486
2768,13
2769,4
2770,4486
2771,19
2772,7030
2773,7030
2774,4486
2775,4486
2776,1
2777,6
2778,4
2779,8
2780,19
2781,19
2782,19
2783,13
2784,6
2785,1
2786,13
2787,2
2788,7030
2789,4486
2790,2
2791,19
2792,4
2793,1
2794,1
2795,7030
2796,17
2797,2
2798,4486
2799,1
2800,6
2801,17
2802,1
2803,13
2804,2
2805,17
2806,2
2807,1
2808,4486
2809,19
2810,1
2811,7030
2812,6
2813,13
2814,4
2815,4486
2816,13
2817,7030
2818,4486
2819,19
2820,13
2821,13
2822,19
2823,19
2824,2
2825,1
2826,1
2827,19
2828,2
2829,7030
2830,4
2831,4486
2832,1
